fixed,noise,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_steps,train step,xentropy,rmse,accuracy
False,True,10,0.005,100,500,0.99,3,2,7,2,100,2930,0.169884,0.0244546,0.9543
False,True,10,0.005,100,500,0.99,3,2,7,2,100,2940,0.313537,0.0294207,0.9416
False,True,10,0.005,100,500,0.99,3,2,7,2,100,2950,0.254942,0.02958,0.9416
False,True,10,0.005,100,500,0.99,3,2,7,2,100,2960,0.155693,0.0235805,0.9594
False,True,10,0.005,100,500,0.99,3,2,7,2,100,2970,0.200608,0.0273576,0.9502
False,True,10,0.005,100,500,0.99,3,2,7,2,100,2980,0.273398,0.0309724,0.9325
False,True,10,0.005,100,500,0.99,3,2,7,2,100,2990,0.141037,0.0227305,0.9616
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3000,0.140658,0.022527,0.9617
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3010,4.4938,0.0978188,0.1654
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3020,2.80216,0.0894846,0.3068
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3030,1.75393,0.0777857,0.5634
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3040,1.30249,0.0684689,0.6998
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3050,1.06138,0.0603824,0.7829
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3060,0.765881,0.0528953,0.8448
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3070,0.564329,0.0456689,0.8767
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3080,0.598888,0.0448546,0.8817
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3090,0.493213,0.0424376,0.8849
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3100,0.534925,0.0431131,0.8718
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3110,0.325435,0.0323997,0.9394
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3120,0.420035,0.0391444,0.8928
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3130,0.278095,0.0290822,0.9475
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3140,0.220703,0.0274565,0.9455
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3150,0.412894,0.0358436,0.8954
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3160,0.33543,0.0335472,0.9259
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3170,0.223541,0.0265761,0.9566
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3180,0.204378,0.0256542,0.9519
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3190,0.308545,0.0285667,0.941
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3200,0.307132,0.0328167,0.9245
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3210,0.447347,0.0411806,0.878
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3220,0.286971,0.032919,0.9226
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3230,0.302928,0.0298898,0.9394
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3240,0.281666,0.0315431,0.9309
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3250,0.248293,0.0292354,0.9464
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3260,0.133337,0.0202819,0.9701
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3270,0.268171,0.0290084,0.9374
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3280,0.129716,0.0199611,0.9721
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3290,0.162868,0.0227763,0.9612
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3300,0.125796,0.0197662,0.9712
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3310,0.177104,0.0240615,0.9543
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3320,0.118869,0.0193722,0.9731
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3330,0.229964,0.0283525,0.9404
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3340,0.126892,0.0202966,0.9714
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3350,0.116272,0.0193201,0.9727
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3360,0.24336,0.0318698,0.9277
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3370,0.194883,0.0285452,0.9368
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3380,0.171076,0.0245805,0.9535
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3390,0.218702,0.02539,0.9591
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3400,0.133169,0.0212382,0.9651
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3410,0.160754,0.0233823,0.9603
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3420,0.153449,0.0236902,0.9548
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3430,0.252614,0.0283734,0.9406
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3440,0.135433,0.0229011,0.9619
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3450,0.0991434,0.0177245,0.976
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3460,0.118345,0.0194951,0.9731
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3470,0.142518,0.0237981,0.9576
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3480,0.11215,0.0195228,0.9728
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3490,0.198894,0.0280031,0.9447
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3500,0.153729,0.0233343,0.954
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3510,4.18044,0.0982036,0.1475
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3520,2.41161,0.0856471,0.4036
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3530,1.55048,0.0706598,0.6411
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3540,1.04608,0.0595021,0.7728
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3550,0.706797,0.0489692,0.8437
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3560,0.49447,0.041757,0.8838
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3570,0.450126,0.0397253,0.8961
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3580,0.387669,0.0369258,0.9066
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3590,0.456183,0.03906,0.8933
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3600,0.314062,0.0336184,0.929
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3610,0.292983,0.0306996,0.9386
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3620,0.313041,0.0321374,0.9381
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3630,0.329886,0.0329725,0.9201
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3640,0.258562,0.0269029,0.9526
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3650,0.2115,0.0267205,0.9477
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3660,0.194675,0.0250317,0.9583
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3670,0.244978,0.0283658,0.9438
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3680,0.15327,0.0214531,0.9687
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3690,0.225508,0.026342,0.9562
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3700,0.242057,0.0283116,0.9433
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3710,0.253634,0.0316728,0.9354
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3720,0.198065,0.0258204,0.9501
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3730,0.151074,0.022107,0.9639
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3740,0.284412,0.0283878,0.9433
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3750,0.133989,0.020309,0.9699
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3760,0.150289,0.0225214,0.9632
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3770,0.136881,0.0207604,0.97
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3780,0.131873,0.0211173,0.9675
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3790,0.119728,0.0196216,0.9703
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3800,0.126463,0.0202512,0.9705
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3810,0.114435,0.0192194,0.973
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3820,0.136851,0.0224,0.9632
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3830,0.109557,0.0187325,0.9744
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3840,0.150343,0.0235979,0.9597
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3850,0.180074,0.0236678,0.9574
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3860,0.152456,0.0237982,0.9583
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3870,0.195326,0.0264148,0.9515
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3880,0.11495,0.0195835,0.9728
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3890,0.179449,0.0251577,0.9579
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3900,0.125273,0.0217218,0.9665
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3910,0.125363,0.0211188,0.9702
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3920,0.105038,0.0186902,0.9743
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3930,0.159399,0.0216708,0.9655
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3940,0.138627,0.0213554,0.9655
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3950,0.118493,0.0199011,0.971
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3960,0.215812,0.0225078,0.962
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3970,0.105267,0.0189734,0.9748
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3980,0.108114,0.0186221,0.9738
False,True,10,0.005,100,500,0.99,3,2,7,2,100,3990,0.131804,0.0222053,0.9645
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4000,0.122298,0.0204905,0.9681
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4010,4.02893,0.0979239,0.1649
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4020,2.21844,0.0824314,0.4852
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4030,1.18182,0.06478,0.7142
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4040,0.785223,0.0526532,0.8341
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4050,0.492612,0.0429319,0.8859
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4060,0.56996,0.0420068,0.8868
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4070,0.287072,0.0302581,0.9418
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4080,0.454703,0.0372045,0.9028
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4090,0.24781,0.0277392,0.9436
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4100,0.295817,0.0309252,0.9308
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4110,0.447405,0.0371261,0.8971
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4120,0.42612,0.0362701,0.9014
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4130,0.259927,0.0300289,0.9369
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4140,0.367655,0.0349803,0.9106
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4150,0.179285,0.0236216,0.9631
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4160,0.182685,0.024435,0.9621
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4170,0.356442,0.035023,0.9147
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4180,0.206353,0.0254455,0.9465
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4190,0.137995,0.0201412,0.9707
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4200,0.148048,0.022672,0.9582
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4210,0.135043,0.0206031,0.9705
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4220,0.144149,0.0221866,0.9613
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4230,0.215675,0.0260482,0.9502
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4240,0.20549,0.0260544,0.9539
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4250,0.136414,0.0210111,0.9635
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4260,0.117397,0.0191826,0.973
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4270,0.105625,0.0180261,0.9744
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4280,0.121405,0.0194051,0.9721
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4290,0.11598,0.019128,0.9718
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4300,0.113315,0.0193369,0.9718
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4310,0.101735,0.0177537,0.975
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4320,0.132706,0.0217897,0.9594
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4330,0.127337,0.02063,0.9666
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4340,0.132612,0.0223098,0.9653
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4350,0.280263,0.0299867,0.9361
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4360,0.15426,0.0234153,0.9586
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4370,0.112503,0.0197811,0.9672
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4380,0.172992,0.0245258,0.956
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4390,0.167339,0.0225935,0.9639
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4400,0.118932,0.0204704,0.9687
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4410,0.0856689,0.0166135,0.9769
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4420,0.0908069,0.017277,0.9762
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4430,0.0999229,0.0184803,0.975
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4440,0.100013,0.0181591,0.9748
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4450,0.0964067,0.0178823,0.9775
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4460,0.0954311,0.0181339,0.9719
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4470,0.157216,0.0251099,0.9558
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4480,0.0846324,0.0166668,0.9778
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4490,0.0955221,0.0172956,0.9764
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4500,0.125772,0.0211418,0.9638
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4510,3.38317,0.0939657,0.2617
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4520,1.56601,0.0721519,0.6161
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4530,1.0018,0.0587701,0.7669
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4540,0.687665,0.0494061,0.8535
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4550,0.664811,0.0473798,0.8539
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4560,0.496849,0.0415722,0.8792
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4570,0.403693,0.0385529,0.899
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4580,0.361016,0.0362159,0.9054
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4590,0.272662,0.0299855,0.9342
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4600,0.269488,0.030194,0.9376
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4610,0.29179,0.0318684,0.9304
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4620,0.173524,0.0224188,0.9647
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4630,0.264196,0.0293973,0.9446
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4640,0.265786,0.0275031,0.9464
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4650,0.186034,0.0250671,0.9559
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4660,0.252341,0.0293697,0.9394
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4670,0.148763,0.0218831,0.9653
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4680,0.176653,0.0246643,0.9561
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4690,0.15394,0.0231341,0.9602
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4700,0.177299,0.0251341,0.9594
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4710,0.184942,0.0255893,0.95
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4720,0.162536,0.0237213,0.9592
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4730,0.149377,0.0225346,0.9651
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4740,0.12407,0.019924,0.9723
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4750,0.166142,0.0261022,0.9472
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4760,0.113988,0.0192012,0.9727
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4770,0.135768,0.0222595,0.964
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4780,0.133074,0.0217744,0.9588
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4790,0.109968,0.0186353,0.9731
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4800,0.120516,0.0215423,0.9641
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4810,0.189864,0.0258503,0.9525
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4820,0.119151,0.0198602,0.9718
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4830,0.103782,0.0183852,0.9742
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4840,0.195723,0.0265428,0.9448
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4850,0.182719,0.0218888,0.9656
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4860,0.120184,0.020758,0.9643
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4870,0.126891,0.0210505,0.9659
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4880,0.368099,0.0356139,0.9046
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4890,0.15139,0.0231658,0.9554
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4900,0.147765,0.0237415,0.9597
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4910,0.149642,0.0235795,0.9563
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4920,0.110248,0.01975,0.9713
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4930,0.0929982,0.0175317,0.9751
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4940,0.130283,0.0227265,0.9548
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4950,0.0947256,0.0186728,0.9672
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4960,0.119649,0.0216806,0.9587
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4970,0.179627,0.0236024,0.9575
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4980,0.16972,0.0223087,0.9627
False,True,10,0.005,100,500,0.99,3,2,7,2,100,4990,0.136146,0.0226969,0.9602
False,True,10,0.005,100,500,0.99,3,2,7,2,100,-1,10.9933,0.122204,0.0063
