cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,510,20.093,0.0188524,0.0278302,7.22418,0.0190228,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,520,17.7856,0.00957425,0.0254717,4.34493,0.00906538,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,530,16.9609,0.00762572,0.0304245,3.20948,0.00806072,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,540,16.7417,0.00746496,0.0358491,2.90974,0.00757071,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,550,16.7558,0.0068902,0.0254717,2.75342,0.00684989,0.05
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,560,16.4871,0.00714742,0.045283,2.71499,0.00702547,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,570,14.9114,0.00714889,0.0285377,2.68,0.00712278,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,580,16.7324,0.00658669,0.0544811,2.56803,0.00668127,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,590,16.785,0.00680376,0.0471698,2.59711,0.00676629,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,600,16.8793,0.00732827,0.0441038,2.61171,0.00726893,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,610,16.772,0.00729305,0.0584906,2.62577,0.0070831,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,620,16.7685,0.00752271,0.0620283,2.49102,0.00722733,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,630,16.7199,0.00724923,0.0570755,2.44978,0.00706052,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,640,16.8657,0.00773024,0.0587264,2.35645,0.00748225,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,650,16.8926,0.00800583,0.0596698,2.29963,0.00795596,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,660,16.9761,0.00814055,0.0556604,2.33997,0.00796259,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,670,17.0399,0.00864004,0.0528302,2.2033,0.00875492,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,680,17.0629,0.00910945,0.0580189,2.12988,0.00918152,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,690,17.2271,0.00903471,0.0615566,2.05021,0.00903945,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,700,17.2617,0.00956006,0.0639151,2.09852,0.00957411,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,710,17.3552,0.00948731,0.0570755,1.8884,0.0094324,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,720,17.4839,0.0104056,0.0622642,1.85497,0.0105319,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,730,17.4696,0.0102473,0.0408019,1.92046,0.010336,0.375
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,740,17.5826,0.0103261,0.0464623,1.85898,0.0104981,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,750,17.475,0.0101563,0.0535377,1.98416,0.01017,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,760,17.8165,0.0106612,0.0606132,1.74606,0.010756,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,770,17.7232,0.0113902,0.0665094,1.66962,0.0114712,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,780,17.9742,0.0122589,0.0686321,1.61783,0.0123713,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,790,17.732,0.0113877,0.0563679,1.82648,0.0113242,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,800,17.7295,0.0117612,0.0634434,1.62982,0.0119821,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,810,17.9261,0.0120036,0.0457547,1.67507,0.0121229,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,820,17.931,0.0119688,0.0554245,1.5789,0.012123,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,830,17.8266,0.0123126,0.0636792,1.51868,0.0124332,0.475
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,840,17.8172,0.0112962,0.0582547,2.15217,0.0115081,0.3
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,850,17.2375,0.0113556,0.0424528,1.87351,0.0113872,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,860,17.0635,0.0102863,0.0535377,1.86348,0.010597,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,870,17.2144,0.0110721,0.0582547,1.52877,0.0112692,0.475
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,880,17.215,0.011785,0.0573113,1.52868,0.0119368,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,890,17.4345,0.0120547,0.0410377,1.56376,0.0121046,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,900,17.2803,0.0113799,0.057783,1.7534,0.011357,0.45
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,910,17.5062,0.012178,0.0580189,1.25346,0.0124423,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,920,17.4116,0.0124059,0.0525943,1.36344,0.0123877,0.525
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,930,17.7013,0.0127471,0.0648585,1.2734,0.0129974,0.575
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,940,17.8033,0.0131985,0.0518868,1.2134,0.013456,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,950,17.7858,0.0135045,0.0615566,1.16179,0.0138687,0.5
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,960,17.939,0.0133937,0.0584906,1.3553,0.013637,0.5
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,970,17.7148,0.013764,0.0521226,1.52382,0.013934,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,980,17.5079,0.0129379,0.0601415,1.29806,0.0132966,0.575
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,990,17.459,0.0123809,0.0419811,1.53594,0.0123339,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1000,17.4653,0.0130889,0.046934,1.44075,0.013189,0.475
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1010,27.0254,0.0197248,0.0153302,10.3048,0.0203847,0.075
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1020,23.756,0.0118507,0.0389151,5.77901,0.0144045,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1030,23.3613,0.00991205,0.0191038,3.52994,0.0100347,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1040,22.9367,0.0102642,0.042217,2.63066,0.010602,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1050,21.8272,0.0092245,0.0476415,2.64555,0.00906708,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1060,20.4738,0.00932027,0.0415094,3.01879,0.00949792,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1070,21.1333,0.00932963,0.0431604,2.58729,0.00919731,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1080,20.5261,0.00855536,0.0408019,2.29492,0.00842939,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1090,19.7702,0.00914172,0.0445755,2.30223,0.0092802,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1100,16.1125,0.00944774,0.0653302,2.24816,0.00933362,0.3
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1110,15.8307,0.00954971,0.0502358,2.16079,0.00960704,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1120,15.9455,0.0104758,0.0542453,2.04497,0.0104571,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1130,16.165,0.0108383,0.0400943,1.99112,0.0106536,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1140,16.0162,0.012092,0.0632075,1.99599,0.0121949,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1150,15.6708,0.0113575,0.0629717,1.90961,0.0114492,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1160,15.6532,0.0116367,0.0596698,1.93697,0.011455,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1170,15.5076,0.0125352,0.0759434,1.85896,0.0124516,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1180,15.1114,0.0115701,0.0650943,1.85645,0.0115604,0.3
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1190,15.3297,0.0120575,0.0662736,1.77291,0.0118879,0.45
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1200,15.5408,0.0107405,0.045283,2.34453,0.0105558,0.3
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1210,15.5489,0.0119661,0.0627358,2.22594,0.0121496,0.375
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1220,15.7686,0.0117985,0.0384434,1.92777,0.0118794,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1230,15.6238,0.0119358,0.0511792,1.80514,0.0117221,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1240,15.8594,0.0120933,0.0688679,1.78925,0.012199,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1250,16.0432,0.0117951,0.0596698,1.68636,0.0119054,0.45
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1260,15.6292,0.0115459,0.0625,1.72873,0.0114622,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1270,15.9575,0.0122524,0.0549528,1.50974,0.0122,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1280,16.2012,0.012711,0.0495283,1.45113,0.0125523,0.45
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1290,15.9651,0.0128572,0.0525943,1.85933,0.0129271,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1300,15.8905,0.0126416,0.075,1.60709,0.0123457,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1310,16.0652,0.0134084,0.0596698,1.31735,0.013288,0.525
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1320,16.2097,0.013082,0.0533019,1.32073,0.0131578,0.525
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1330,16.2784,0.0141923,0.0582547,1.33994,0.0141922,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1340,16.0989,0.0134042,0.0665094,1.31525,0.013359,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1350,16.2408,0.0137274,0.0676887,1.25151,0.0136725,0.625
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1360,16.1806,0.0144247,0.0728774,1.17862,0.0144016,0.575
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1370,16.4412,0.0145395,0.0707547,1.13611,0.0144206,0.625
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1380,16.2578,0.0146744,0.067217,1.3035,0.0148505,0.575
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1390,16.5228,0.015124,0.0570755,1.09287,0.0151107,0.65
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1400,16.4982,0.0153791,0.0549528,1.0291,0.0154553,0.65
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1410,16.5599,0.0150762,0.0504717,1.33499,0.0150607,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1420,16.0549,0.0139962,0.0691038,1.11501,0.0140224,0.575
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1430,16.6451,0.0154523,0.0709906,0.881805,0.0158754,0.725
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1440,16.5216,0.0156962,0.0613208,0.778164,0.01596,0.675
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1450,16.45,0.0156609,0.0695755,0.923053,0.0158246,0.8
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1460,16.661,0.0165272,0.0683962,0.726323,0.0168188,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1470,16.5416,0.016654,0.0745283,0.692443,0.0170203,0.8
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1480,16.7008,0.0170328,0.0625,0.75424,0.0174689,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1490,16.788,0.0170412,0.0693396,0.598905,0.0174469,0.8
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1500,17.0115,0.0172796,0.0705189,0.559131,0.0176737,0.85
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1510,17.6164,0.0142561,0.0216981,5.33797,0.0147292,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1520,15.4978,0.0136724,0.0459906,3.14394,0.0139854,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1530,15.135,0.0135354,0.042217,1.63475,0.013618,0.45
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1540,15.5084,0.013479,0.0700472,1.18107,0.0139833,0.65
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1550,15.8353,0.0139812,0.0733491,1.09461,0.0145843,0.6
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1560,15.9799,0.0145754,0.0691038,0.981595,0.015112,0.625
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1570,16.0506,0.0154493,0.0714623,1.27719,0.0161382,0.6
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1580,16.1027,0.0146582,0.0601415,1.32694,0.0153953,0.625
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1590,15.7354,0.01422,0.0879717,1.25007,0.0147268,0.6
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1600,15.8464,0.0143626,0.0860849,1.14447,0.0147147,0.65
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1610,16.2419,0.0153235,0.0853774,1.06598,0.0157684,0.65
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1620,16.2075,0.0152226,0.0966981,1.12285,0.01583,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1630,16.5862,0.0156137,0.0908019,1.50012,0.0165573,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1640,16.6341,0.0162582,0.0849057,0.857037,0.0174153,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1650,16.677,0.0161072,0.0856132,1.33722,0.0167009,0.675
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1660,16.0554,0.0165466,0.0865566,0.81824,0.0172839,0.675
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1670,15.6878,0.0160544,0.0830189,0.681572,0.0171595,0.75
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1680,16.033,0.016782,0.0639151,0.786124,0.0178583,0.725
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1690,15.767,0.0169792,0.079717,0.621755,0.0174755,0.775
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1700,15.9848,0.0176665,0.0867925,0.780951,0.0183717,0.8
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1710,15.9103,0.018149,0.0870283,0.671371,0.0191189,0.8
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1720,15.9776,0.017727,0.0879717,0.46188,0.0189987,0.75
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1730,14.8159,0.0164014,0.0636792,0.849657,0.0168843,0.75
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1740,15.4043,0.0166719,0.0790094,0.727655,0.0166818,0.6
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1750,15.3041,0.0163773,0.0691038,1.3213,0.0166376,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1760,13.466,0.0162879,0.0726415,1.04723,0.0164764,0.6
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1770,13.7199,0.016635,0.0757075,1.18321,0.0169285,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1780,14.0969,0.0146988,0.0570755,3.00974,0.0147656,0.375
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1790,13.8579,0.0139458,0.0584906,1.96349,0.0139311,0.45
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1800,13.3781,0.0131143,0.0599057,1.4409,0.0130468,0.475
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1810,13.3371,0.0136669,0.0919811,1.31617,0.0134132,0.525
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1820,12.786,0.0128525,0.0693396,1.70356,0.0128463,0.45
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1830,12.7912,0.012904,0.053066,1.51882,0.0127852,0.475
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1840,13.1596,0.0152122,0.0959906,1.0531,0.0151019,0.65
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1850,13.1571,0.014181,0.0516509,1.41532,0.014158,0.525
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1860,13.1319,0.0151363,0.0752359,1.00001,0.0153316,0.55
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1870,12.8413,0.0141737,0.0900943,0.981224,0.0141247,0.675
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1880,13.4145,0.0156209,0.0889151,0.790497,0.0153706,0.725
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1890,13.4359,0.0158228,0.0875,0.811338,0.0157687,0.775
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1900,13.6291,0.0162846,0.0945755,0.643619,0.0166242,0.8
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1910,13.5006,0.0163503,0.0908019,0.828022,0.0163835,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1920,13.361,0.0154422,0.0839623,1.15775,0.0155996,0.775
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1930,13.1495,0.0148721,0.0846698,1.06478,0.0148915,0.7
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1940,12.6081,0.0145796,0.0304245,3.27879,0.0142928,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1950,11.5408,0.0122342,0.078066,2.62768,0.0120305,0.35
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1960,11.5721,0.0109386,0.029717,2.81833,0.010775,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1970,11.5131,0.00962551,0.0372641,2.25945,0.00928256,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1980,11.7125,0.0106276,0.0665094,2.12097,0.0100566,0.375
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,1990,11.6132,0.0109336,0.0634434,1.93622,0.0105633,0.3
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2000,11.5216,0.0106426,0.0568396,1.96374,0.0102202,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2010,15.9279,0.0156225,0.0254717,5.82022,0.0159479,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2020,15.5583,0.0121172,0.0195755,3.39498,0.0122024,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2030,16.1374,0.00938258,0.0240566,3.18011,0.00892021,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2040,16.0895,0.0104494,0.0445755,2.55625,0.00962258,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2050,16.2788,0.0096191,0.0429245,2.31304,0.00920829,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2060,16.2626,0.00969992,0.0540094,2.36508,0.00892759,0.3
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2070,16.6572,0.0105545,0.0667453,1.98629,0.0100042,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2080,16.5154,0.0107621,0.0566038,1.87018,0.0103996,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2090,16.415,0.0109635,0.0554245,1.77223,0.0104038,0.425
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2100,16.5008,0.0112742,0.0554245,1.69414,0.0105702,0.4
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2110,16.4824,0.0113796,0.0450472,2.11888,0.0110221,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2120,15.901,0.0102614,0.0521226,2.52818,0.0097728,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2130,15.5333,0.0109428,0.0528302,2.4545,0.0107963,0.325
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2140,14.459,0.00879208,0.032783,2.7956,0.00805651,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2150,13.6168,0.00780606,0.0375,2.78302,0.00707459,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2160,13.7628,0.00857488,0.0384434,2.79029,0.00773927,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2170,13.5444,0.00765956,0.0400943,2.957,0.00655779,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2180,13.5614,0.00761799,0.0337264,2.85034,0.00634519,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2190,13.5903,0.00821007,0.0459906,2.88475,0.00691127,0.125
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2200,13.6038,0.00780528,0.0474057,2.88853,0.00636694,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2210,13.6361,0.00831363,0.0464623,2.93415,0.00739368,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2220,13.6848,0.00828873,0.0495283,2.79948,0.00739367,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2230,13.6188,0.00807565,0.0417453,2.80809,0.00715994,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2240,13.6576,0.00779711,0.0408019,2.79061,0.00674879,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2250,13.6692,0.00805326,0.0367925,2.94103,0.00666353,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2260,13.6718,0.00830653,0.046934,2.8264,0.00720675,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2270,13.7665,0.00879066,0.0462264,2.8718,0.00836128,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2280,13.7671,0.00813079,0.0389151,2.61378,0.00708929,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2290,13.8614,0.00837727,0.0466981,2.84241,0.00786604,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2300,14.0141,0.00893359,0.034434,2.93112,0.00849392,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2310,13.6719,0.00873836,0.0393868,2.74265,0.00808322,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2320,13.9417,0.00901539,0.0311321,2.71055,0.00818747,0.15
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2330,13.3831,0.00948262,0.0415094,2.85311,0.00927027,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2340,13.8545,0.0110975,0.0424528,2.92199,0.0113405,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2350,13.6323,0.00866302,0.0318396,2.76651,0.00825194,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2360,13.334,0.00871894,0.0417453,2.6819,0.00830402,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2370,13.4131,0.00880781,0.0433962,2.68891,0.00843456,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2380,13.3885,0.00882444,0.0466981,2.61778,0.00859396,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2390,13.6604,0.00917059,0.045283,2.69487,0.00879929,0.175
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2400,13.4522,0.00908117,0.0419811,2.71935,0.00895343,0.25
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2410,13.5274,0.00903716,0.0448113,2.6568,0.00874057,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2420,13.5465,0.0091081,0.0457547,2.67644,0.00860358,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2430,13.6503,0.00940215,0.0396226,2.62029,0.00894144,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2440,13.592,0.00901177,0.0408019,2.70868,0.0087304,0.1
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2450,13.6142,0.00940937,0.0448113,2.71569,0.00920326,0.225
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2460,13.8872,0.010141,0.0433962,2.49067,0.00973246,0.3
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2470,13.8513,0.00980848,0.0478774,2.53493,0.00946597,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2480,13.6059,0.00937188,0.0443396,2.69732,0.00869871,0.2
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,2490,14.0099,0.0103261,0.0466981,2.49267,0.0101308,0.275
cross,last,5,0.005,40,500,0.99,3,3,5,2,1000,106,-1,15.7501,0.0121251,0.0268505,15.3786,0.0119888,0.025641
