cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1660,12.2996,0.0182525,0.0542453,0.00335148,0.0229625,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1670,12.2537,0.0181369,0.0481132,0.00502137,0.0229277,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1680,12.0934,0.018079,0.0535377,0.015704,0.0228105,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1690,11.9707,0.0179399,0.0450472,0.00437801,0.0229406,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1700,12.0584,0.018072,0.0462264,0.0057162,0.0229145,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1710,12.3076,0.0183356,0.0445755,0.00215362,0.0229898,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1720,12.3481,0.0184076,0.0443396,0.00746643,0.0228912,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1730,12.3587,0.0183851,0.0441038,0.00221084,0.0229901,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1740,12.3084,0.0183045,0.0459906,0.00116979,0.0230119,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1750,12.3312,0.0183648,0.0455189,0.00181128,0.0229975,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1760,12.3322,0.018374,0.0455189,0.000939512,0.0230172,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1770,12.3846,0.0183413,0.0464623,0.000689149,0.0230229,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1780,12.4831,0.0184543,0.0455189,0.000808308,0.0230202,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1790,12.5148,0.0184776,0.0476415,0.00142482,0.0230066,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1800,12.4794,0.0183497,0.0455189,0.000742797,0.0230217,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1810,12.4467,0.0183585,0.0466981,0.00112859,0.0230132,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1820,12.4291,0.0183886,0.0455189,0.00236797,0.0229873,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1830,12.4575,0.0184241,0.0438679,0.000467556,0.023028,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1840,12.5242,0.0185398,0.0483491,0.000640224,0.0230241,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1850,12.4573,0.0185214,0.0476415,0.00742403,0.0229067,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1860,12.461,0.0184861,0.0485849,0.00245785,0.0229851,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1870,12.4748,0.0184883,0.045283,0.000844871,0.0230194,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1880,12.5747,0.0184907,0.0478774,0.000598215,0.023025,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1890,12.5887,0.0185479,0.0474057,0.00076106,0.0230213,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1900,12.6097,0.0185664,0.0462264,0.000660658,0.0230236,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1910,12.5343,0.0184932,0.0466981,0.000488678,0.0230275,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1920,12.5624,0.0185209,0.0476415,0.000387118,0.0230299,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1930,12.5939,0.018567,0.0488208,0.000389211,0.0230298,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1940,12.6055,0.0185859,0.0483491,0.000470606,0.023028,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1950,12.5569,0.0185927,0.0497642,0.000474751,0.0230279,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1960,12.6386,0.0186892,0.0478774,0.000585343,0.0230253,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1970,12.6782,0.0187222,0.0490566,0.000366065,0.0230304,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1980,12.6478,0.0187007,0.0476415,0.000470942,0.0230279,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,1990,12.6359,0.0186485,0.0476415,0.00428488,0.0229553,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2000,12.7398,0.0187624,0.0459906,0.000588241,0.0230253,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2010,9.14647,0.00860492,0.0353774,1.95435,0.0092055,0.5
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2020,10.7981,0.0137513,0.0228774,4.46953,0.0153648,0.475
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2030,12.2795,0.0155805,0.029717,1.13326,0.0179105,0.6
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2040,11.0762,0.0150591,0.0301887,0.55781,0.0178115,0.8
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2050,11.9062,0.0162142,0.0438679,0.206778,0.0203159,0.95
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2060,11.9088,0.0167625,0.0403302,0.0738384,0.021784,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2070,12.2463,0.0174096,0.0443396,0.0475824,0.0222512,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2080,12.5939,0.0176816,0.0384434,0.0335363,0.0223706,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2090,12.7778,0.0179932,0.0483491,0.022917,0.0225698,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2100,12.7828,0.0181433,0.045283,0.0645205,0.0222133,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2110,12.9243,0.0184359,0.0504717,0.0171589,0.0226669,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2120,12.9045,0.0181956,0.0431604,0.692754,0.0209019,0.85
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2130,12.3671,0.0176061,0.0433962,0.116111,0.0218151,0.95
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2140,12.5288,0.0180733,0.0424528,0.0554702,0.0221416,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2150,12.7814,0.0184345,0.0457547,0.0164011,0.0227067,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2160,12.8238,0.0184112,0.0382075,0.0516569,0.0222971,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2170,12.9788,0.0184449,0.0375,0.0374275,0.0223106,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2180,12.8406,0.0185922,0.0455189,0.0255797,0.0226721,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2190,13.0213,0.0187319,0.0457547,0.00633863,0.0228971,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2200,13.1441,0.0188412,0.0455189,0.00470252,0.0229335,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2210,13.2132,0.0188785,0.0450472,0.00412585,0.0229452,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2220,13.2586,0.0189997,0.0462264,0.00289635,0.0229729,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2230,13.2803,0.0190457,0.0466981,0.0028571,0.0229741,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2240,13.1613,0.0189637,0.05,0.00234563,0.0229852,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2250,13.1905,0.0190052,0.0518868,0.0015887,0.0230024,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2260,13.1709,0.0190314,0.0509434,0.00140309,0.0230066,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2270,13.2451,0.0190098,0.0471698,0.00128424,0.0230093,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2280,13.2879,0.0189387,0.0516509,0.00973846,0.0228555,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2290,13.2453,0.0189901,0.0424528,0.2285,0.022471,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2300,12.6788,0.0184036,0.0396226,0.0558968,0.0220254,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2310,12.3989,0.0181449,0.0544811,0.0344861,0.0223882,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2320,12.4608,0.0186164,0.0507075,0.00798665,0.0228677,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2330,12.5171,0.01874,0.0511792,0.0131597,0.0227672,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2340,12.5146,0.0186991,0.0504717,0.00251572,0.0229813,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2350,12.5798,0.0187134,0.0488208,0.0124548,0.0228161,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2360,12.775,0.0189239,0.0445755,0.0160173,0.0227247,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2370,12.5496,0.0187074,0.0445755,0.0419786,0.0224338,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2380,12.4671,0.018429,0.0466981,0.015316,0.0227506,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2390,12.6357,0.0185125,0.0450472,0.0431957,0.0227355,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2400,12.7242,0.018652,0.0450472,0.00381267,0.0229519,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2410,12.6362,0.0186137,0.0443396,0.00374002,0.0229542,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2420,12.6736,0.0186903,0.0466981,0.00208979,0.0229909,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2430,12.7332,0.0188542,0.0478774,0.0017906,0.0229978,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2440,12.8491,0.0188698,0.0471698,0.0064194,0.0228953,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2450,12.7805,0.0188001,0.0455189,0.00370302,0.0229558,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2460,12.8815,0.0189166,0.042217,0.0112189,0.0228361,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2470,12.9745,0.0190691,0.0474057,0.0104293,0.0228364,1.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2480,12.9357,0.0190627,0.0474057,0.0275237,0.0227708,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,2490,12.9792,0.0189484,0.0441038,0.0483201,0.0226064,0.975
cross,last,5,0.005,40,500,0.99,3,2,2,2,300,106,-1,13.4242,0.0188766,0.0200774,14.0184,0.0190332,0.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,0,7.5372,0.000527955,0.000471698,7.54127,0.000530787,0.0
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,10,13.9559,0.00641461,0.0139151,4.92225,0.00644288,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,20,13.9678,0.00559203,0.00424528,3.45371,0.00562604,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,30,14.3364,0.0052931,0.00495283,3.31399,0.00537034,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,40,14.4314,0.00532125,0.0160377,3.18647,0.00527111,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,50,14.5276,0.00519052,0.0117925,3.21262,0.0051755,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,60,14.5288,0.00542179,0.034434,3.17273,0.00543926,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,70,14.5615,0.0051055,0.0233491,3.14044,0.00514674,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,80,14.5676,0.00512771,0.0242925,3.14452,0.00516103,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,90,14.58,0.00515305,0.0323113,3.17696,0.00514465,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,100,14.5815,0.00513688,0.029717,3.16312,0.00518121,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,110,14.6042,0.00506329,0.0285377,3.15488,0.00510086,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,120,14.5983,0.00511573,0.0308962,3.11942,0.00512472,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,130,14.6075,0.00513353,0.0320755,3.17816,0.00515959,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,140,14.624,0.00512693,0.0330189,3.14424,0.00515209,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,150,14.6283,0.00514544,0.0316038,3.10163,0.00515989,0.15
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,160,14.6424,0.0051123,0.0283019,3.15629,0.00517852,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,170,14.6585,0.0051255,0.0257075,3.17174,0.00516553,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,180,14.6541,0.00511108,0.0271226,3.16495,0.00515153,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,190,14.6785,0.00514044,0.0266509,3.149,0.00518692,0.15
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,200,14.6733,0.00512355,0.0334906,3.13846,0.00516396,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,210,14.6888,0.00517335,0.0311321,3.15389,0.00520836,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,220,14.7139,0.00517307,0.0323113,3.14474,0.00517855,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,230,14.709,0.0051275,0.0320755,3.17057,0.00513123,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,240,14.7302,0.00521724,0.0330189,3.16095,0.00527165,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,250,14.7355,0.00518269,0.0308962,3.16403,0.00516873,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,260,14.7474,0.00519926,0.0318396,3.1911,0.00525538,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,270,14.7736,0.00515962,0.0299528,3.20348,0.00522327,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,280,14.773,0.00513786,0.029717,3.18047,0.00519367,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,290,14.7866,0.00511632,0.0301887,3.13267,0.00511036,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,300,14.7964,0.00515152,0.0330189,3.16305,0.00518241,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,310,14.8214,0.0051814,0.0264151,3.18613,0.00519195,0.15
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,320,14.8176,0.00513577,0.0318396,3.1742,0.00512128,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,330,14.8229,0.00513883,0.0290094,3.19554,0.00517273,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,340,14.841,0.00510102,0.0264151,3.10284,0.0051058,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,350,14.8599,0.0051571,0.0313679,3.1616,0.00520223,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,360,14.8624,0.00512828,0.0311321,3.13111,0.00516459,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,370,14.8807,0.0051695,0.0304245,3.19716,0.00516998,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,380,14.8703,0.00520121,0.0330189,3.15198,0.00525096,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,390,14.8746,0.00511192,0.0323113,3.09798,0.00516628,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,400,14.8635,0.00511236,0.0290094,3.1321,0.00511045,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,410,14.8924,0.00519117,0.0290094,3.17421,0.00523351,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,420,14.8902,0.00516956,0.0306604,3.13738,0.00518467,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,430,14.8863,0.00514655,0.0273585,3.18901,0.00514629,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,440,14.8559,0.00512871,0.0254717,3.16079,0.00516765,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,450,14.8735,0.00514185,0.0308962,3.1356,0.0051771,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,460,14.8897,0.00520565,0.0283019,3.18288,0.00519836,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,470,14.9012,0.00517263,0.0205189,3.17908,0.00520306,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,480,14.9044,0.00514454,0.0306604,3.16727,0.00514343,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,490,14.9128,0.0052682,0.0330189,3.15641,0.00534243,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,500,14.9402,0.00516742,0.0304245,3.15424,0.00519939,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,510,23.3557,0.0136705,0.0290094,8.11884,0.0139096,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,520,23.0608,0.0082986,0.0304245,6.345,0.00857297,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,530,20.9295,0.00663176,0.0226415,4.41585,0.0066673,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,540,20.1418,0.00564736,0.0228774,3.81364,0.00575067,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,550,19.4875,0.00524998,0.015566,3.52902,0.00529024,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,560,19.4891,0.00516275,0.0353774,3.38975,0.00521193,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,570,19.3902,0.00506564,0.0221698,3.34073,0.00514051,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,580,19.4119,0.00492541,0.0351415,3.25738,0.00497648,0.175
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,590,19.3991,0.00487081,0.0360849,3.29804,0.00488874,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,600,19.3932,0.00500801,0.0299528,3.34946,0.00503255,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,610,19.4044,0.00491404,0.0316038,3.26549,0.00495275,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,620,19.3987,0.00491372,0.0389151,3.29634,0.00494734,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,630,19.3974,0.00492097,0.0339623,3.25957,0.00496645,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,640,19.3904,0.00486668,0.0351415,3.32407,0.00487181,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,650,19.3943,0.00500107,0.0257075,3.25707,0.00507681,0.025
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,660,19.3828,0.00491257,0.0266509,3.30161,0.00491137,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,670,19.3906,0.00492606,0.0367925,3.30243,0.00499039,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,680,19.3898,0.0049667,0.0367925,3.28772,0.00497937,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,690,19.3846,0.00497732,0.0360849,3.27453,0.00499407,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,700,19.3334,0.00487643,0.0313679,3.32498,0.00491442,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,710,19.317,0.00490395,0.0372641,3.30235,0.00491144,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,720,19.3334,0.00511747,0.0372641,3.28101,0.00515955,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,730,19.3222,0.00488154,0.0341981,3.29654,0.00487414,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,740,19.3415,0.00501209,0.032783,3.3089,0.00507606,0.075
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,750,19.3239,0.00494515,0.034434,3.29281,0.00496732,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,760,19.3263,0.00493532,0.0393868,3.29028,0.00495508,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,770,19.3165,0.00491561,0.0275943,3.24395,0.00488584,0.15
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,780,19.3186,0.00502871,0.0358491,3.29433,0.00507163,0.1
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,790,19.275,0.00492495,0.0445755,3.24194,0.00497601,0.05
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,800,19.2967,0.00489746,0.0292453,3.21504,0.0049429,0.175
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,810,19.3082,0.00499768,0.0441038,3.13979,0.00505841,0.125
cross,last,5,0.005,40,500,0.99,3,2,2,2,1000,106,820,19.2661,0.00492993,0.040566,3.167
