fixed,batches,learning rate,batch_size,per_batch,dropout,k_conv,n_conv1,n_conv2,n_layer,n_steps,train step,xentropy,rmse,accuracy
True,10,0.005,100,500,0.99,3,2,7,2,100,3280,0.0806656,0.0211868,0.9713
True,10,0.005,100,500,0.99,3,2,7,2,100,3290,0.0702582,0.0203091,0.9627
True,10,0.005,100,500,0.99,3,2,7,2,100,3300,0.0709568,0.0201862,0.9725
True,10,0.005,100,500,0.99,3,2,7,2,100,3310,0.0595223,0.0180155,0.9829
True,10,0.005,100,500,0.99,3,2,7,2,100,3320,0.090158,0.0216452,0.9665
True,10,0.005,100,500,0.99,3,2,7,2,100,3330,0.070977,0.0198568,0.9647
True,10,0.005,100,500,0.99,3,2,7,2,100,3340,0.0663174,0.0189976,0.9716
True,10,0.005,100,500,0.99,3,2,7,2,100,3350,0.0677953,0.0192895,0.9739
True,10,0.005,100,500,0.99,3,2,7,2,100,3360,0.0718413,0.020496,0.9645
True,10,0.005,100,500,0.99,3,2,7,2,100,3370,0.0701022,0.0192413,0.9711
True,10,0.005,100,500,0.99,3,2,7,2,100,3380,0.0599897,0.017371,0.9798
True,10,0.005,100,500,0.99,3,2,7,2,100,3390,0.0699077,0.0197272,0.9724
True,10,0.005,100,500,0.99,3,2,7,2,100,3400,0.0477879,0.0147143,0.9894
True,10,0.005,100,500,0.99,3,2,7,2,100,3410,0.0570287,0.0168796,0.9787
True,10,0.005,100,500,0.99,3,2,7,2,100,3420,0.0520516,0.0167884,0.974
True,10,0.005,100,500,0.99,3,2,7,2,100,3430,0.0488642,0.0161299,0.9751
True,10,0.005,100,500,0.99,3,2,7,2,100,3440,0.0498498,0.0163828,0.9843
True,10,0.005,100,500,0.99,3,2,7,2,100,3450,0.0552392,0.0167132,0.9838
True,10,0.005,100,500,0.99,3,2,7,2,100,3460,0.0701931,0.0198596,0.9731
True,10,0.005,100,500,0.99,3,2,7,2,100,3470,0.0562365,0.0174287,0.9765
True,10,0.005,100,500,0.99,3,2,7,2,100,3480,0.0448624,0.0144283,0.9841
True,10,0.005,100,500,0.99,3,2,7,2,100,3490,0.0511843,0.0162963,0.9832
True,10,0.005,100,500,0.99,3,2,7,2,100,3500,0.0440424,0.0150234,0.9853
True,10,0.005,100,500,0.99,3,2,7,2,100,3510,0.749887,0.053324,0.8114
True,10,0.005,100,500,0.99,3,2,7,2,100,3520,0.252224,0.0347263,0.9031
True,10,0.005,100,500,0.99,3,2,7,2,100,3530,0.125952,0.0217299,0.9698
True,10,0.005,100,500,0.99,3,2,7,2,100,3540,0.147387,0.0252838,0.9454
True,10,0.005,100,500,0.99,3,2,7,2,100,3550,0.102198,0.0210567,0.9689
True,10,0.005,100,500,0.99,3,2,7,2,100,3560,0.0664298,0.0163414,0.9782
True,10,0.005,100,500,0.99,3,2,7,2,100,3570,0.0792223,0.0184929,0.9766
True,10,0.005,100,500,0.99,3,2,7,2,100,3580,0.0807575,0.0197799,0.9695
True,10,0.005,100,500,0.99,3,2,7,2,100,3590,0.0558143,0.0156093,0.9805
True,10,0.005,100,500,0.99,3,2,7,2,100,3600,0.0534179,0.0154868,0.9799
True,10,0.005,100,500,0.99,3,2,7,2,100,3610,0.0598759,0.016485,0.98
True,10,0.005,100,500,0.99,3,2,7,2,100,3620,0.0543824,0.0157828,0.9783
True,10,0.005,100,500,0.99,3,2,7,2,100,3630,0.0543234,0.0156307,0.9794
True,10,0.005,100,500,0.99,3,2,7,2,100,3640,0.0515241,0.0157729,0.9765
True,10,0.005,100,500,0.99,3,2,7,2,100,3650,0.0561705,0.0161466,0.9739
True,10,0.005,100,500,0.99,3,2,7,2,100,3660,0.0799734,0.0198117,0.9737
True,10,0.005,100,500,0.99,3,2,7,2,100,3670,0.0617456,0.0180804,0.9688
True,10,0.005,100,500,0.99,3,2,7,2,100,3680,0.0471116,0.0149126,0.9834
True,10,0.005,100,500,0.99,3,2,7,2,100,3690,0.0446803,0.0145247,0.9851
True,10,0.005,100,500,0.99,3,2,7,2,100,3700,0.0439001,0.0144271,0.9849
True,10,0.005,100,500,0.99,3,2,7,2,100,3710,0.0475251,0.0151255,0.9813
True,10,0.005,100,500,0.99,3,2,7,2,100,3720,0.0493902,0.0154071,0.9814
True,10,0.005,100,500,0.99,3,2,7,2,100,3730,0.0427959,0.0142577,0.985
True,10,0.005,100,500,0.99,3,2,7,2,100,3740,0.0427889,0.0143481,0.9839
True,10,0.005,100,500,0.99,3,2,7,2,100,3750,0.0506092,0.0154836,0.9865
True,10,0.005,100,500,0.99,3,2,7,2,100,3760,0.0638734,0.0179075,0.9754
True,10,0.005,100,500,0.99,3,2,7,2,100,3770,0.0455571,0.0145172,0.9857
True,10,0.005,100,500,0.99,3,2,7,2,100,3780,0.0430284,0.0144088,0.9834
True,10,0.005,100,500,0.99,3,2,7,2,100,3790,0.0420623,0.0141779,0.9853
True,10,0.005,100,500,0.99,3,2,7,2,100,3800,0.0436093,0.0146579,0.9817
True,10,0.005,100,500,0.99,3,2,7,2,100,3810,0.0510074,0.016098,0.9792
True,10,0.005,100,500,0.99,3,2,7,2,100,3820,0.0397023,0.0141158,0.9814
True,10,0.005,100,500,0.99,3,2,7,2,100,3830,0.039283,0.013937,0.9907
True,10,0.005,100,500,0.99,3,2,7,2,100,3840,0.0361382,0.0136159,0.9872
True,10,0.005,100,500,0.99,3,2,7,2,100,3850,0.0365685,0.0135695,0.9859
True,10,0.005,100,500,0.99,3,2,7,2,100,3860,0.0341134,0.0130935,0.9872
True,10,0.005,100,500,0.99,3,2,7,2,100,3870,0.0349088,0.013139,0.9912
True,10,0.005,100,500,0.99,3,2,7,2,100,3880,0.03359,0.0127939,0.988
True,10,0.005,100,500,0.99,3,2,7,2,100,3890,0.0402275,0.0144784,0.9834
True,10,0.005,100,500,0.99,3,2,7,2,100,3900,0.039752,0.0143657,0.981
True,10,0.005,100,500,0.99,3,2,7,2,100,3910,0.0338749,0.0132961,0.9851
True,10,0.005,100,500,0.99,3,2,7,2,100,3920,0.0369512,0.0137261,0.9845
True,10,0.005,100,500,0.99,3,2,7,2,100,3930,0.0361228,0.0137363,0.9837
True,10,0.005,100,500,0.99,3,2,7,2,100,3940,0.0352912,0.0133936,0.9866
True,10,0.005,100,500,0.99,3,2,7,2,100,3950,0.0334387,0.0132396,0.9858
True,10,0.005,100,500,0.99,3,2,7,2,100,3960,0.0527691,0.0166996,0.9753
True,10,0.005,100,500,0.99,3,2,7,2,100,3970,0.0347189,0.0133281,0.9858
True,10,0.005,100,500,0.99,3,2,7,2,100,3980,0.0331064,0.0129321,0.9891
True,10,0.005,100,500,0.99,3,2,7,2,100,3990,0.033252,0.0131089,0.9885
True,10,0.005,100,500,0.99,3,2,7,2,100,4000,0.0352189,0.0131657,0.9893
True,10,0.005,100,500,0.99,3,2,7,2,100,4010,0.221857,0.0317859,0.9344
True,10,0.005,100,500,0.99,3,2,7,2,100,4020,0.166706,0.0283087,0.948
True,10,0.005,100,500,0.99,3,2,7,2,100,4030,0.109292,0.0220093,0.9699
True,10,0.005,100,500,0.99,3,2,7,2,100,4040,0.0984572,0.0215678,0.9674
True,10,0.005,100,500,0.99,3,2,7,2,100,4050,0.0799314,0.0194389,0.9771
True,10,0.005,100,500,0.99,3,2,7,2,100,4060,0.112578,0.0249633,0.9476
True,10,0.005,100,500,0.99,3,2,7,2,100,4070,0.0953285,0.0214691,0.969
True,10,0.005,100,500,0.99,3,2,7,2,100,4080,0.0737289,0.0186373,0.978
True,10,0.005,100,500,0.99,3,2,7,2,100,4090,0.0851189,0.0211623,0.9655
True,10,0.005,100,500,0.99,3,2,7,2,100,4100,0.099097,0.0224791,0.9616
True,10,0.005,100,500,0.99,3,2,7,2,100,4110,0.0989455,0.0227277,0.9636
True,10,0.005,100,500,0.99,3,2,7,2,100,4120,0.0758899,0.0198549,0.9739
True,10,0.005,100,500,0.99,3,2,7,2,100,4130,0.0680451,0.0183043,0.9832
True,10,0.005,100,500,0.99,3,2,7,2,100,4140,0.0647516,0.0183243,0.9753
True,10,0.005,100,500,0.99,3,2,7,2,100,4150,0.0673442,0.0183479,0.9744
True,10,0.005,100,500,0.99,3,2,7,2,100,4160,0.0789942,0.0208756,0.965
True,10,0.005,100,500,0.99,3,2,7,2,100,4170,0.0760632,0.0196588,0.9745
True,10,0.005,100,500,0.99,3,2,7,2,100,4180,0.0709031,0.01901,0.9739
True,10,0.005,100,500,0.99,3,2,7,2,100,4190,0.0676394,0.0183669,0.9742
True,10,0.005,100,500,0.99,3,2,7,2,100,4200,0.0682665,0.0187136,0.9735
True,10,0.005,100,500,0.99,3,2,7,2,100,4210,0.060066,0.0171203,0.975
True,10,0.005,100,500,0.99,3,2,7,2,100,4220,0.0664231,0.0183014,0.9836
True,10,0.005,100,500,0.99,3,2,7,2,100,4230,0.0611966,0.0177571,0.976
True,10,0.005,100,500,0.99,3,2,7,2,100,4240,0.107523,0.0237911,0.9643
True,10,0.005,100,500,0.99,3,2,7,2,100,4250,0.084302,0.0209905,0.9616
True,10,0.005,100,500,0.99,3,2,7,2,100,4260,0.0890078,0.0213411,0.9755
True,10,0.005,100,500,0.99,3,2,7,2,100,4270,0.115542,0.0239926,0.9621
True,10,0.005,100,500,0.99,3,2,7,2,100,4280,0.0866684,0.0208487,0.9684
True,10,0.005,100,500,0.99,3,2,7,2,100,4290,0.0748445,0.0193627,0.9718
True,10,0.005,100,500,0.99,3,2,7,2,100,4300,0.0715251,0.0187903,0.9824
True,10,0.005,100,500,0.99,3,2,7,2,100,4310,0.0554757,0.0164464,0.9838
True,10,0.005,100,500,0.99,3,2,7,2,100,4320,0.0454843,0.014497,0.9854
True,10,0.005,100,500,0.99,3,2,7,2,100,4330,0.0646333,0.0183272,0.9761
True,10,0.005,100,500,0.99,3,2,7,2,100,4340,0.0604463,0.0179129,0.984
True,10,0.005,100,500,0.99,3,2,7,2,100,4350,0.0580632,0.017161,0.975
True,10,0.005,100,500,0.99,3,2,7,2,100,4360,0.0718026,0.0193936,0.972
True,10,0.005,100,500,0.99,3,2,7,2,100,4370,0.0686779,0.0189715,0.966
True,10,0.005,100,500,0.99,3,2,7,2,100,4380,0.0717682,0.0194664,0.9748
True,10,0.005,100,500,0.99,3,2,7,2,100,4390,0.0616029,0.0178943,0.975
True,10,0.005,100,500,0.99,3,2,7,2,100,4400,0.0521594,0.0163117,0.9843
True,10,0.005,100,500,0.99,3,2,7,2,100,4410,0.0534321,0.0163901,0.9758
True,10,0.005,100,500,0.99,3,2,7,2,100,4420,0.0638353,0.0187289,0.9792
True,10,0.005,100,500,0.99,3,2,7,2,100,4430,0.0455127,0.0147385,0.985
True,10,0.005,100,500,0.99,3,2,7,2,100,4440,0.0554479,0.0172551,0.9758
True,10,0.005,100,500,0.99,3,2,7,2,100,4450,0.0552035,0.0171427,0.9839
True,10,0.005,100,500,0.99,3,2,7,2,100,4460,0.0474652,0.0160739,0.9823
True,10,0.005,100,500,0.99,3,2,7,2,100,4470,0.0699678,0.0199934,0.9749
True,10,0.005,100,500,0.99,3,2,7,2,100,4480,0.0592115,0.0183924,0.976
True,10,0.005,100,500,0.99,3,2,7,2,100,4490,0.0602167,0.0180334,0.9841
True,10,0.005,100,500,0.99,3,2,7,2,100,4500,0.0920442,0.021966,0.9661
True,10,0.005,100,500,0.99,3,2,7,2,100,4510,0.153769,0.0256484,0.961
True,10,0.005,100,500,0.99,3,2,7,2,100,4520,0.651021,0.0537568,0.8199
True,10,0.005,100,500,0.99,3,2,7,2,100,4530,0.272102,0.0360529,0.9091
True,10,0.005,100,500,0.99,3,2,7,2,100,4540,0.119612,0.0220225,0.9742
True,10,0.005,100,500,0.99,3,2,7,2,100,4550,0.128966,0.0223698,0.9667
True,10,0.005,100,500,0.99,3,2,7,2,100,4560,0.0512,0.0133085,0.9886
True,10,0.005,100,500,0.99,3,2,7,2,100,4570,0.0469261,0.0130159,0.9887
True,10,0.005,100,500,0.99,3,2,7,2,100,4580,0.0788696,0.0195813,0.9694
True,10,0.005,100,500,0.99,3,2,7,2,100,4590,0.0513683,0.0138822,0.9881
True,10,0.005,100,500,0.99,3,2,7,2,100,4600,0.0859381,0.019552,0.9724
True,10,0.005,100,500,0.99,3,2,7,2,100,4610,0.0697363,0.0182778,0.98
True,10,0.005,100,500,0.99,3,2,7,2,100,4620,0.0343231,0.0110185,0.9915
True,10,0.005,100,500,0.99,3,2,7,2,100,4630,0.0348451,0.0113028,0.9919
True,10,0.005,100,500,0.99,3,2,7,2,100,4640,0.0334663,0.0111551,0.9911
True,10,0.005,100,500,0.99,3,2,7,2,100,4650,0.0332029,0.0109949,0.9916
True,10,0.005,100,500,0.99,3,2,7,2,100,4660,0.0343309,0.0116137,0.9923
True,10,0.005,100,500,0.99,3,2,7,2,100,4670,0.0376905,0.012806,0.9896
True,10,0.005,100,500,0.99,3,2,7,2,100,4680,0.0296715,0.0106229,0.9926
True,10,0.005,100,500,0.99,3,2,7,2,100,4690,0.0236116,0.00950344,0.9935
True,10,0.005,100,500,0.99,3,2,7,2,100,4700,0.028114,0.010411,0.9922
True,10,0.005,100,500,0.99,3,2,7,2,100,4710,0.0248702,0.00976107,0.9931
True,10,0.005,100,500,0.99,3,2,7,2,100,4720,0.0247545,0.0096701,0.9935
True,10,0.005,100,500,0.99,3,2,7,2,100,4730,0.0257739,0.00992848,0.9937
True,10,0.005,100,500,0.99,3,2,7,2,100,4740,0.0314772,0.01076,0.9914
True,10,0.005,100,500,0.99,3,2,7,2,100,4750,0.0415775,0.0144454,0.9856
True,10,0.005,100,500,0.99,3,2,7,2,100,4760,0.0263249,0.0100537,0.993
True,10,0.005,100,500,0.99,3,2,7,2,100,4770,0.0769387,0.0165309,0.9829
True,10,0.005,100,500,0.99,3,2,7,2,100,4780,0.0227704,0.00941632,0.9939
True,10,0.005,100,500,0.99,3,2,7,2,100,4790,0.0240335,0.00982314,0.993
True,10,0.005,100,500,0.99,3,2,7,2,100,4800,0.0261842,0.0102192,0.9922
True,10,0.005,100,500,0.99,3,2,7,2,100,4810,0.0220404,0.00961268,0.993
True,10,0.005,100,500,0.99,3,2,7,2,100,4820,0.0244006,0.00979754,0.9943
True,10,0.005,100,500,0.99,3,2,7,2,100,4830,0.0229717,0.00977287,0.9932
True,10,0.005,100,500,0.99,3,2,7,2,100,4840,0.021237,0.00919116,0.9943
True,10,0.005,100,500,0.99,3,2,7,2,100,4850,0.0388744,0.0134132,0.9837
True,10,0.005,100,500,0.99,3,2,7,2,100,4860,0.0243881,0.00984742,0.9935
True,10,0.005,100,500,0.99,3,2,7,2,100,4870,0.0221929,0.00947521,0.9939
True,10,0.005,100,500,0.99,3,2,7,2,100,4880,0.0225899,0.00960879,0.9933
True,10,0.005,100,500,0.99,3,2,7,2,100,4890,0.0202148,0.00917439,0.994
True,10,0.005,100,500,0.99,3,2,7,2,100,4900,0.0198078,0.00893534,0.9945
True,10,0.005,100,500,0.99,3,2,7,2,100,4910,0.0209353,0.00922791,0.9936
True,10,0.005,100,500,0.99,3,2,7,2,100,4920,0.0209009,0.00941032,0.9937
True,10,0.005,100,500,0.99,3,2,7,2,100,4930,0.0253987,0.0103465,0.9929
True,10,0.005,100,500,0.99,3,2,7,2,100,4940,0.0210332,0.00911638,0.9947
True,10,0.005,100,500,0.99,3,2,7,2,100,4950,0.0204493,0.00941569,0.9935
True,10,0.005,100,500,0.99,3,2,7,2,100,4960,0.0501719,0.0159184,0.9842
True,10,0.005,100,500,0.99,3,2,7,2,100,4970,0.0215175,0.00970649,0.9929
True,10,0.005,100,500,0.99,3,2,7,2,100,4980,0.229422,0.0311744,0.9404
True,10,0.005,100,500,0.99,3,2,7,2,100,4990,0.0862522,0.019859,0.9709
True,10,0.005,100,500,0.99,3,2,7,2,100,-1,2.27029,0.0764429,0.6628
False,1,0.005,100,500,0.99,3,2,7,1,100,0,4.6057,0.0994842,0.0102
False,1,0.005,100,500,0.99,3,2,7,1,100,10,3.98414,0.0989234,0.0529
False,1,0.005,100,500,0.99,3,2,7,1,100,20,3.74161,0.0983472,0.1598
False,1,0.005,100,500,0.99,3,2,7,1,100,30,3.38057,0.0972256,0.1442
False,1,0.005,100,500,0.99,3,2,7,1,100,40,3.1669,0.0965094,0.1765
False,1,0.005,100,500,0.99,3,2,7,1,100,50,3.65876,0.0980424,0.0815
False,1,0.005,100,500,0.99,3,2,7,1,100,60,3.26747,0.096884,0.1606
False,1,0.005,100,500,0.99,3,2,7,1,100,70,2.78397,0.0946669,0.234
False,1,0.005,100,500,0.99,3,2,7,1,100,80,2.58199,0.0935366,0.2568
False,1,0.005,100,500,0.99,3,2,7,1,100,90,3.28584,0.0964874,0.1452
False,1,0.005,100,500,0.99,3,2,7,1,100,100,2.71136,0.094101,0.2088
False,1,0.005,100,500,0.99,3,2,7,1,100,110,2.47977,0.0928782,0.2342
False,1,0.005,100,500,0.99,3,2,7,1,100,120,2.4973,0.0910043,0.3217
False,1,0.005,100,500,0.99,3,2,7,1,100,130,2.08916,0.0879404,0.3972
False,1,0.005,100,500,0.99,3,2,7,1,100,140,1.95493,0.0865712,0.3976
False,1,0.005,100,500,0.99,3,2,7,1,100,150,2.50254,0.0908281,0.322
False,1,0.005,100,500,0.99,3,2,7,1,100,160,2.72303,0.0940778,0.2385
False,1,0.005,100,500,0.99,3,2,7,1,100,170,2.46881,0.0916729,0.3122
False,1,0.005,100,500,0.99,3,2,7,1,100,180,2.13984,0.0893549,0.3543
False,1,0.005,100,500,0.99,3,2,7,1,100,190,1.76632,0.0834924,0.4838
False,1,0.005,100,500,0.99,3,2,7,1,100,200,1.72445,0.0832139,0.4329
False,1,0.005,100,500,0.99,3,2,7,1,100,210,1.89274,0.0847223,0.409
False,1,0.005,100,500,0.99,3,2,7,1,100,220,1.94861,0.0863992,0.3775
False,1,0.005,100,500,0.99,3,2,7,1,100,230,2.3859,0.0886052,0.3626
False,1,0.005,100,500,0.99,3,2,7,1,100,240,1.962,0.0860172,0.4192
False,1,0.005,100,500,0.99,3,2,7,1,100,250,1.62785,0.0821958,0.4461
False,1,0.005,100,500,0.99,3,2,7,1,100,260,1.81409,0.0832424,0.4442
False,1,0.005,100,500,0.99,3,2,7,1,100,270,1.78814,0.0846474,0.394
False,1,0.005,100,500,0.99,3,2,7,1,100,280,1.76558,0.084585,0.4229
False,1,0.005,100,500,0.99,3,2,7,1,100,290,1.86971,0.0840166,0.4662
False,1,0.005,100,500,0.99,3,2,7,1,100,300,1.52678,0.0800753,0.5244
False,1,0.005,100,500,0.99,3,2,7,1,100,310,1.83891,0.0841187,0.4383
False,1,0.005,100,500,0.99,3,2,7,1,100,320,1.80627,0.0825143,0.4304
False,1,0.005,100,500,0.99,3,2,7,1,100,330,2.32189,0.0881289,0.3555
False,1,0.005,100,500,0.99,3,2,7,1,100,340,2.1447,0.0875962,0.3624
False,1,0.005,100,500,0.99,3,2,7,1,100,350,1.8896,0.0846658,0.405
False,1,0.005,100,500,0.99,3,2,7,1,100,360,1.66892,0.082575,0.4339
False,1,0.005,100,500,0.99,3,2,7,1,100,370,1.47856,0.0793935,0.4879
False,1,0.005,100,500,0.99,3,2,7,1,100,380,1.3808,0.0776715,0.513
False,1,0.005,100,500,0.99,3,2,7,1,100,390,1.35639,0.0773956,0.5214
False,1,0.005,100,500,0.99,3,2,7,1,100,400,1.40312,0.0778165,0.5018
False,1,0.005,100,500,0.99,3,2,7,1,100,410,1.37815,0.0776125,0.5084
False,1,0.005,100,500,0.99,3,2,7,1,100,420,1.34258,0.0777978,0.5122
False,1,0.005,100,500,0.99,3,2,7,1,100,430,1.28348,0.0762588,0.5234
False,1,0.005,100,500,0.99,3,2,7,1,100,440,1.22576,0.0747426,0.5596
False,1,0.005,100,500,0.99,3,2,7,1,100,450,1.20703,0.0746955,0.5558
False,1,0.005,100,500,0.99,3,2,7,1,100,460,1.16821,0.0736997,0.5565
False,1,0.005,100,500,0.99,3,2,7,1,100,470,1.13464,0.0736379,0.5557
False,1,0.005,100,500,0.99,3,2,7,1,100,480,1.10663,0.0726843,0.5636
False,1,0.005,100,500,0.99,3,2,7,1,100,490,1.15154,0.0737731,0.5507
False,1,0.005,100,500,0.99,3,2,7,1,100,-1,6.74777,0.101481,0.1906
False,1,0.005,100,500,0.99,3,2,7,2,100,0,4.60778,0.0994506,0.0006
False,1,0.005,100,500,0.99,3,2,7,2,100,10,4.08313,0.099023,0.05
False,1,0.005,100,500,0.99,3,2,7,2,100,20,4.11356,0.0991227,0.0428
False,1,0.005,100,500,0.99,3,2,7,2,100,30,3.97397,0.0987739,0.0784
False,1,0.005,100,500,0.99,3,2,7,2,100,40,3.67432,0.0980437,0.0834
False,1,0.005,100,500,0.99,3,2,7,2,100,50,3.61212,0.0977197,0.0993
False,1,0.005,100,500,0.99,3,2,7,2,100,60,3.6406,0.0979959,0.089
False,1,0.005,100,500,0.99,3,2,7,2,100,70,4.41563,0.0995722,0.0878
False,1,0.005,100,500,0.99,3,2,7,2,100,80,4.03096,0.0989672,0.0727
False,1,0.005,100,500,0.99,3,2,7,2,100,90,3.63581,0.0983367,0.0848
False,1,0.005,100,500,0.99,3,2,7,2,100,100,3.48889,0.0980619,0.1105
False,1,0.005,100,500,0.99,3,2,7,2,100,110,3.41619,0.0974946,0.104
False,1,0.005,100,500,0.99,3,2,7,2,100,120,3.32035,0.0968749,0.1104
False,1,0.005,100,500,0.99,3,2,7,2,100,130,3.18779,0.0961574,0.1335
False,1,0.005,100,500,0.99,3,2,7,2,100,140,3.11117,0.0961825,0.137
False,1,0.005,100,500,0.99,3,2,7,2,100,150,3.17349,0.0964595,0.146
False,1,0.005,100,500,0.99,3,2,7,2,100,160,2.80504,0.0942776,0.1787
False,1,0.005,100,500,0.99,3,2,7,2,100,170,2.88511,0.0948715,0.1514
False,1,0.005,100,500,0.99,3,2,7,2,100,180,3.27104,0.0958483,0.164
False,1,0.005,100,500,0.99,3,2,7,2,100,190,3.25108,0.0955595,0.1186
False,1,0.005,100,500,0.99,3,2,7,2,100,200,2.95724,0.0950054,0.1713
False,1,0.005,100,500,0.99,3,2,7,2,100,210,2.83357,0.0947875,0.1715
False,1,0.005,100,500,0.99,3,2,7,2,100,220,2.62013,0.0937879,0.1867
False,1,0.005,100,500,0.99,3,2,7,2,100,230,2.58622,0.0937229,0.1888
False,1,0.005,100,500,0.99,3,2,7,2,100,240,3.10037,0.0942988,0.2272
False,1,0.005,100,500,0.99,3,2,7,2,100,250,2.57409,0.0929697,0.2145
False,1,0.005,100,500,0.99,3,2,7,2,100,260,2.61802,0.0930035,0.2193
False,1,0.005,100,500,0.99,3,2,7,2,100,270,2.40211,0.0917026,0.2616
False,1,0.005,100,500,0.99,3,2,7,2,100,280,2.29629,0.090751,0.2856
False,1,0.005,100,500,0.99,3,2,7,2,100,290,2.21162,0.089062,0.3172
False,1,0.005,100,500,0.99,3,2,7,2,100,300,2.90107,0.0947317,0.2484
False,1,0.005,100,500,0.99,3,2,7,2,100,310,3.76868,0.097616,0.1466
False,1,0.005,100,500,0.99,3,2,7,2,100,320,3.17682,0.0943035,0.2085
False,1,0.005,100,500,0.99,3,2,7,2,100,330,2.99663,0.0936735,0.212
False,1,0.005,100,500,0.99,3,2,7,2,100,340,2.7335,0.0909253,0.2477
False,1,0.005,100,500,0.99,3,2,7,2,100,350,2.56438,0.0899226,0.2949
False,1,0.005,100,500,0.99,3,2,7,2,100,360,2.54605,0.0892013,0.3089
False,1,0.005,100,500,0.99,3,2,7,2,100,370,2.2491,0.0872443,0.3455
False,1,0.005,100,500,0.99,3,2,7,2,100,380,2.63528,0.0881474,0.3039
False,1,0.005,100,500,0.99,3,2,7,2,100,390,2.27191,0.0871831,0.3211
False,1,0.005,100,500,0.99,3,2,7,2,100,400,2.04415,0.0849434,0.3819
False,1,0.005,100,500,0.99,3,2,7,2,100,410,1.83228,0.0828519,0.4043
False,1,0.005,100,500,0.99,3,2,7,2,100,420,1.80807,0.0825468,0.3996
False,1,0.005,100,500,0.99,3,2,7,2,100,430,1.68692,0.0811223,0.4261
False,1,0.005,100,500,0.99,3,2,7,2,100,440,1.67349,0.0814158,0.4187
False,1,0.005,100,500,0.99,3,2,7,2,100,450,1.57036,0.0790387,0.4579
False,1,0.005,100,500,0.99,3,2,7,2,100,460,1.52972,0.0790798,0.4837
False,1,0.005,100,500,0.99,3,2,7,2,100,470,1.52265,0.0780609,0.4907
False,1,0.005,100,500,0.99,3,2,7,2,100,480,1.49672,0.0781517,0.4943
False,1,0.005,100,500,0.99,3,2,7,2,100,490,1.47294,0.0772202,0.5098
False,1,0.005,100,500,0.99,3,2,7,2,100,-1,8.01824,0.104318,0.1096
False,10,0.005,100,500,0.99,3,2,7,1,100,0,4.61031,0.0994713,0.0107
False,10,0.005,100,500,0.99,3,2,7,1,100,10,3.71778,0.0980288,0.1286
False,10,0.005,100,500,0.99,3,2,7,1,100,20,3.17859,0.0947329,0.234
False,10,0.005,100,500,0.99,3,2,7,1,100,30,2.51622,0.091404,0.3596
False,10,0.005,100,500,0.99,3,2,7,1,100,40,2.55237,0.0901812,0.3467
False,10,0.005,100,500,0.99,3,2,7,1,100,50,2.63621,0.0907245,0.2965
False,10,0.005,100,500,0.99,3,2,7,1,100,60,2.13223,0.0872924,0.393
False,10,0.005,100,500,0.99,3,2,7,1,100,70,1.67974,0.0815843,0.4854
False,10,0.005,100,500,0.99,3,2,7,1,100,80,1.86224,0.0844293,0.4266
False,10,0.005,100,500,0.99,3,2,7,1,100,90,1.62226,0.0816981,0.5174
False,10,0.005,100,500,0.99,3,2,7,1,100,100,1.734,0.0825023,0.4571
False,10,0.005,100,500,0.99,3,2,7,1,100,110,1.57845,0.0806002,0.5278
False,10,0.005,100,500,0.99,3,2,7,1,100,120,1.459,0.077549,0.5685
False,10,0.005,100,500,0.99,3,2,7,1,100,130,1.25429,0.074433,0.5714
False,10,0.005,100,500,0.99,3,2,7,1,100,140,1.0775,0.0704266,0.6421
False,10,0.005,100,500,0.99,3,2,7,1,100,150,0.998585,0.0680149,0.67
False,10,0.005,100,500,0.99,3,2,7,1,100,160,0.967167,0.0674192,0.6565
False,10,0.005,100,500,0.99,3,2,7,1,100,170,0.934085,0.065691,0.6745
False,10,0.005,100,500,0.99,3,2,7,1,100,180,0.897175,0.0647041,0.6927
False,10,0.005,100,500,0.99,3,2,7,1,100,190,0.922585,0.0660948,0.6911
False,10,0.005,100,500,0.99,3,2,7,1,100,200,2.22368,0.0836886,0.4097
False,10,0.005,100,500,0.99,3,2,7,1,100,210,1.92475,0.0866,0.4154
False,10,0.005,100,500,0.99,3,2,7,1,100,220,1.80061,0.0808262,0.4669
False,10,0.005,100,500,0.99,3,2,7,1,100,230,1.38962,0.0748954,0.5839
False,10,0.005,100,500,0.99,3,2,7,1,100,240,1.59307,0.0763208,0.5602
False,10,0.005,100,500,0.99,3,2,7,1,100,250,1.68625,0.0767753,0.5687
False,10,0.005,100,500,0.99,3,2,7,1,100,260,1.1704,0.0719183,0.6421
False,10,0.005,100,500,0.99,3,2,7,1,100,270,1.13923,0.0710835,0.6349
False,10,0.005,100,500,0.99,3,2,7,1,100,280,1.15561,0.0712396,0.6417
False,10,0.005,100,500,0.99,3,2,7,1,100,290,1.03854,0.0682694,0.6528
False,10,0.005,100,500,0.99,3,2,7,1,100,300,0.913019,0.0641544,0.7064
False,10,0.005,100,500,0.99,3,2,7,1,100,310,0.838962,0.0621211,0.7104
False,10,0.005,100,500,0.99,3,2,7,1,100,320,0.875088,0.063732,0.6975
False,10,0.005,100,500,0.99,3,2,7,1,100,330,0.748367,0.0599809,0.7307
False,10,0.005,100,500,0.99,3,2,7,1,100,340,0.863707,0.0612153,0.7132
False,10,0.005,100,500,0.99,3,2,7,1,100,350,0.689397,0.0582223,0.7297
