cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,125,28.1177,49.9602,0.346606,3.32367,18.2969,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,126,28.2639,50.0783,0.344319,3.29901,18.2324,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,127,28.453,50.2194,0.342432,3.25205,18.1629,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,128,28.5722,50.3437,0.341307,3.23718,18.1044,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,129,28.6377,50.4162,0.340762,3.26577,18.0357,0.84
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,130,28.6656,50.472,0.34029,3.29821,17.9735,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,131,28.7133,50.548,0.339492,3.33224,17.9161,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,132,28.7386,50.596,0.33804,3.31578,17.8625,0.82
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,133,28.769,50.623,0.339274,3.31151,17.8081,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,134,28.814,50.6365,0.33873,3.29704,17.7615,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,135,28.9263,50.7052,0.338802,3.21242,17.7088,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,136,29.0497,50.7602,0.338584,3.17041,17.647,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,137,29.163,50.797,0.339383,3.12732,17.5759,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,138,29.2815,50.8468,0.340363,3.05168,17.5034,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,139,29.3821,50.8526,0.341053,2.99619,17.4336,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,140,29.4913,50.882,0.342722,2.87526,17.3616,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,141,29.5959,50.9081,0.343412,2.72321,17.2854,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,142,29.6872,50.9259,0.344138,2.56959,17.2121,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,143,29.7649,50.9905,0.344682,2.42662,17.1577,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,144,29.8327,50.948,0.347332,2.84996,17.2032,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,145,29.9263,50.9834,0.347477,2.84441,17.1495,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,146,30.0729,51.1188,0.344864,2.4827,16.9932,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,147,30.1843,51.325,0.343557,2.31857,17.4157,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,148,30.2691,51.3771,0.343448,2.33527,17.3424,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,149,30.3718,51.2967,0.344537,2.61106,16.8549,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,150,30.3605,51.2551,0.346243,2.93616,16.878,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,151,30.3684,51.2821,0.346207,2.9681,16.8152,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,152,30.3822,51.3149,0.34657,2.78506,16.7105,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,153,30.4284,51.4361,0.345699,2.65731,16.6405,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,154,30.4194,51.4826,0.346316,2.66591,16.6585,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,155,30.4378,51.2915,0.350054,2.82615,16.6073,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,156,30.439,51.1471,0.352632,3.05359,16.6505,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,157,30.4223,51.0767,0.354011,3.19063,16.6311,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,158,30.4199,51.1105,0.353466,3.19323,16.5297,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,159,30.4274,51.2285,0.351543,3.10024,16.4359,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,160,30.5488,51.4473,0.349038,2.97052,16.3635,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,161,30.6076,51.6302,0.347659,2.92424,16.3399,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,162,30.6559,51.7428,0.346679,2.84558,16.284,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,163,30.6463,51.7246,0.347586,2.77281,16.2301,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,164,30.5966,51.6837,0.34853,2.77907,16.1971,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,165,30.6083,51.6416,0.349909,2.79715,16.1495,0.86
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,166,30.6221,51.635,0.3498,2.77221,16.1212,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,167,30.6423,51.6574,0.349619,2.72608,16.1016,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,168,30.5939,51.6649,0.349401,2.6858,16.058,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,169,30.6495,51.7241,0.349401,2.62331,16.0135,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,170,30.7539,51.824,0.349292,2.5125,15.9717,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,171,30.7836,51.8718,0.349982,2.47502,15.9455,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,172,30.7052,51.8349,0.351034,2.48297,15.9049,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,173,30.5914,51.7733,0.352305,2.57732,15.8723,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,174,30.5164,51.723,0.351906,2.66655,15.8416,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,175,30.5965,51.7537,0.35216,2.70474,15.806,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,176,30.6326,51.7747,0.352486,2.66353,15.7764,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,177,30.7038,51.8198,0.352232,2.63499,15.7456,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,178,30.7152,51.8564,0.351652,2.63806,15.7025,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,179,30.6506,51.8559,0.351906,2.68114,15.6732,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,180,30.6426,51.8748,0.35245,2.6958,15.6473,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,181,30.74,51.9171,0.352232,2.67528,15.606,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,182,30.8278,51.9461,0.352305,2.62603,15.5678,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,183,30.8723,51.9678,0.352305,2.60607,15.5425,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,184,30.817,51.9625,0.352886,2.62285,15.5124,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,185,30.7489,51.9237,0.353176,2.62473,15.4896,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,186,30.8741,51.9948,0.35274,2.53725,15.4593,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,187,30.845,52.0005,0.353285,2.51869,15.428,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,188,30.8053,52.0077,0.353938,2.57124,15.4066,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,189,30.872,52.039,0.352995,2.58587,15.3796,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,190,30.962,52.0346,0.354265,2.58518,15.3547,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,191,30.9889,52.0502,0.354592,2.59046,15.3351,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,192,30.9668,52.0884,0.353938,2.58316,15.3017,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,193,30.9727,52.1549,0.353466,2.58573,15.2758,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,194,30.9683,52.1799,0.35343,2.57484,15.2542,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,195,31.0215,52.1933,0.352559,2.54736,15.2303,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,196,31.0666,52.2196,0.353212,2.54986,15.2077,0.92
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,197,31.091,52.2505,0.352777,2.59517,15.181,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,198,31.0935,52.2672,0.352995,2.63774,15.1635,0.9
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,199,31.0907,52.1977,0.353902,2.67739,15.1561,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,200,31.1192,52.2232,0.353539,2.59153,15.1318,0.88
rmse,last,20,0.005,50,500,1.0,0.0,3,2,5,2,10,551,-1,29.463,51.8296,0.363959,19.5838,42.8759,0.5
