cost,cost_step,batches,learning rate,batch_size,per_batch,dropout,beta,k_conv,n_conv1,n_conv2,n_layer,n_lstm,n_steps,train step,xentropy,rmse,accuracy,xentropy_last,rmse_last,accuracy_last
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,136,29.1284,50.1978,0.358724,5.33806,18.2658,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,137,29.0055,50.1581,0.359813,5.22245,18.2015,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,138,28.853,50.1273,0.362199,5.09599,18.1269,0.857143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,139,28.6522,50.0771,0.362717,4.97787,18.0634,0.857143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,140,28.6447,50.07,0.36251,4.8973,17.9966,0.857143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,141,28.8645,50.0973,0.362458,4.87239,17.9254,0.857143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,142,28.9332,50.1156,0.363443,4.83261,17.8556,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,143,28.9547,50.1427,0.363858,4.77799,17.8277,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,144,28.9586,50.1239,0.365673,4.73033,17.7471,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,145,28.9036,50.1545,0.36614,4.66558,17.6621,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,146,28.8495,50.2372,0.364325,4.59593,17.625,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,147,28.8522,50.2674,0.365414,4.55901,17.5252,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,148,28.7835,50.2975,0.366399,4.51347,17.4547,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,149,28.6902,50.3168,0.367851,4.47175,17.3586,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,150,28.6271,50.3424,0.366347,4.44003,17.2565,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,-1,28.7772,49.9706,0.366554,21.7494,42.2131,0.457143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,151,28.6062,50.3864,0.366451,4.41732,17.1793,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,152,28.8557,50.4604,0.366088,4.44305,17.0867,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,153,28.9838,50.5084,0.364065,4.4421,17.0219,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,154,28.9789,50.5103,0.366088,4.39411,16.9482,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,155,28.8401,50.5068,0.365777,4.29166,16.85,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,156,28.5395,50.4615,0.367332,4.15232,16.7417,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,157,28.2225,50.4279,0.36754,4.01287,16.6498,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,158,28.0715,50.4048,0.368421,3.91165,16.5823,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,159,28.2686,50.4064,0.367332,3.88622,16.4519,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,160,28.3763,50.4066,0.368162,3.86314,16.3729,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,161,28.3714,50.4078,0.368628,3.82102,16.2639,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,162,28.2525,50.4125,0.368421,3.73062,16.1151,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,163,28.0271,50.3614,0.368732,3.55553,15.9503,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,164,27.8464,50.3193,0.368525,3.33161,15.7482,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,165,27.8026,50.3018,0.368525,3.10396,15.5004,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,166,27.8441,50.2753,0.370391,2.88703,16.0052,0.857143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,167,26.5983,49.8857,0.36728,2.60303,17.8348,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,168,28.7188,50.9177,0.358206,3.32662,16.5063,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,169,29.993,51.3622,0.354576,3.81202,18.1895,0.857143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,170,29.876,50.1096,0.355924,4.03037,21.1212,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,171,27.8714,49.4025,0.36671,4.65659,19.5579,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,172,27.7956,49.4159,0.369251,5.24808,21.8812,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,173,27.9263,49.9266,0.363288,4.12931,21.5032,0.714286
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,174,27.7412,50.1397,0.368421,4.64588,22.7727,0.742857
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,175,29.2122,50.2311,0.362199,3.11068,20.3835,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,176,30.6149,50.3908,0.35831,3.21548,20.6251,0.857143
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,177,31.3024,50.4842,0.359295,3.3702,20.616,0.885714
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,178,31.6409,50.5358,0.356806,4.55163,22.2128,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,179,32.5306,50.7455,0.352502,4.05299,22.1796,0.885714
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,180,33.5076,51.1573,0.348302,4.34523,21.1765,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,181,32.7563,51.3285,0.346435,4.42726,20.6733,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,182,31.8917,51.5788,0.342339,5.5546,21.4835,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,183,31.7621,51.8276,0.336324,5.83399,21.6997,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,184,31.8355,51.9294,0.335131,5.29527,21.427,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,185,31.7568,51.8619,0.337983,4.57848,20.9232,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,186,31.7071,51.6928,0.340472,4.65414,20.0583,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,187,31.6401,51.3942,0.345968,4.70108,19.4308,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,188,31.7479,51.2053,0.349857,4.64539,19.0945,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,189,31.9931,51.1144,0.349183,4.29676,18.7465,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,190,32.7365,51.097,0.348976,3.87005,18.8146,0.771429
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,191,33.0955,51.0563,0.348509,3.95234,18.7484,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,192,33.0036,51.0811,0.346124,3.89136,18.4001,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,193,32.7256,51.0268,0.347472,3.92621,18.6422,0.828571
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,194,32.7883,51.036,0.345865,3.95221,18.6551,0.8
rmse,last,19,0.005,35,500,1.0,0.0,3,2,5,2,10,551,195,33.2249,51.1179,0.345398,3.90099,18.3739,0.8
